Order Date,Product ID,Category,Warehouse,Supplier,Stock Quantity,Units Sold,Demand Forecast,Lead Time,Shipping Time,Inventory Cost,Revenue,Customer Demand,Unit Cost,Unit Price
2024-09-09,PROD-0217,Furniture,Warehouse-Central,Supplier-E,581.0,43.0,85.0,13.0,4.0,707.41,2213.21,79.0,21.64,51.47
2024-06-16,PROD-0196,Apparel,Warehouse-South,Supplier-B,928.0,518.0,557.0,15.0,2.0,35757.76,260155.14,545.0,367.56,502.23
2023-07-18,PROD-0149,Electronics,Warehouse-South,Supplier-F,665.0,491.0,474.0,5.0,5.0,10129.81,94448.76,519.0,131.98,192.36
2024-01-06,PROD-0089,Furniture,Warehouse-Central,Supplier-D,383.0,160.0,179.0,4.0,9.0,17316.73,128184.0,200.0,426.05,801.15
2024-07-26,PROD-0098,Furniture,Warehouse-West,Supplier-D,953.0,42.0,52.0,7.0,6.0,,17361.12,86.0,276.68,413.36
2024-05-31,PROD-0002,Furniture,Warehouse-North,Supplier-A,65.0,9.0,0.0,16.0,3.0,2223.63,3772.53,28.0,327.23,419.17
2023-10-21,PROD-0188,Toys,Warehouse-East,Supplier-E,649.0,242.0,274.0,17.0,7.0,29613.58,231020.46,236.0,436.71,954.63
2024-01-11,PROD-0232,Furniture,Warehouse-Central,Supplier-F,78.0,21.0,4.0,9.0,8.0,4887.13,12778.08,25.0,492.57,608.48
2023-09-11,PROD-0131,Furniture,Warehouse-West,Supplier-D,96.0,41.0,16.0,7.0,4.0,1969.27,12384.87,89.0,228.59,302.07
2023-11-03,PROD-0011,Grocery,Warehouse-West,Supplier-E,585.0,7.0,0.0,9.0,4.0,6740.58,2020.97,1.0,141.84,288.71
2023-08-26,PROD-0104,Furniture,Warehouse-South,Supplier-C,553.0,315.0,368.0,6.0,2.0,12143.42,121199.4,334.0,161.8,384.76
2024-04-30,PROD-0161,Toys,Warehouse-West,Supplier-E,128.0,7.0,8.0,16.0,5.0,3182.94,2042.18,18.0,222.96,291.74
2024-10-10,PROD-0012,Toys,Warehouse-East,Supplier-A,813.0,15.0,0.0,13.0,7.0,6534.26,1594.05,22.0,65.6,106.27
2023-04-12,PROD-0250,Grocery,Warehouse-East,Supplier-A,246.0,127.0,123.0,5.0,9.0,664.79,14716.76,132.0,51.05,115.88
2024-01-17,PROD-0133,Electronics,Warehouse-East,Supplier-D,700.0,475.0,453.0,6.0,2.0,5274.38,70594.5,520.0,59.82,148.62
2023-12-30,PROD-0108,Furniture,Warehouse-North,Supplier-F,724.0,,280.0,3.0,5.0,2589.39,29256.75,239.0,60.91,130.03
2024-11-22,PROD-0034,Apparel,Warehouse-North,Supplier-A,306.0,174.0,225.0,11.0,9.0,7271.16,82883.16,164.0,220.58,476.34
2023-10-16,PROD-0212,Toys,Warehouse-Central,Supplier-B,271.0,161.0,196.0,3.0,8.0,220.64,1572.97,160.0,6.89,9.77
2023-05-04,PROD-0001,Toys,Warehouse-East,Supplier-F,515.0,408.0,424.0,6.0,5.0,887.27,17915.28,401.0,21.43,43.91
2024-04-04,PROD-0145,Cosmetics,Warehouse-North,Supplier-F,866.0,206.0,257.0,19.0,1.0,18961.28,128031.06,231.0,437.74,621.51
2024-07-03,PROD-0142,Electronics,Warehouse-West,Supplier-C,500.0,327.0,358.0,3.0,3.0,14917.46,279444.39,331.0,488.52,854.57
2024-02-28,PROD-0088,Electronics,Warehouse-South,Supplier-C,613.0,214.0,205.0,16.0,9.0,12941.76,69819.64,221.0,149.65,326.26
2023-06-22,PROD-0071,Apparel,Warehouse-North,Supplier-C,762.0,374.0,362.0,15.0,4.0,5570.21,43219.44,393.0,60.73,115.56
2024-04-09,PROD-0030,Furniture,Warehouse-North,Supplier-E,319.0,160.0,181.0,14.0,5.0,3881.97,52726.4,207.0,152.13,329.54
2023-03-09,PROD-0220,Toys,Warehouse-South,Supplier-A,872.0,636.0,691.0,9.0,8.0,4884.03,92989.56,663.0,96.74,146.21
2024-10-31,PROD-0012,Toys,Warehouse-East,Supplier-A,778.0,575.0,594.0,5.0,4.0,8766.86,141524.75,615.0,114.01,246.13
2023-11-20,PROD-0035,Pharmaceuticals,Warehouse-North,Supplier-B,481.0,215.0,249.0,8.0,7.0,8568.7,82747.05,241.0,218.06,384.87
2024-06-10,PROD-0105,Apparel,Warehouse-East,Supplier-C,25.0,19.0,10.0,8.0,5.0,866.53,12749.19,2.0,317.5,671.01
2024-03-30,PROD-0092,Furniture,Warehouse-West,Supplier-D,771.0,405.0,450.0,13.0,3.0,36665.41,263015.1,439.0,327.85,649.42
2023-12-27,PROD-0001,Toys,Warehouse-North,Supplier-F,721.0,572.0,553.0,6.0,8.0,8615.15,125862.88,591.0,123.23,220.04
2023-05-22,PROD-0035,Pharmaceuticals,Warehouse-Central,Supplier-B,851.0,652.0,682.0,6.0,1.0,537.88,7152.44,670.0,8.79,10.97
2023-12-07,PROD-0245,Toys,Warehouse-North,Supplier-F,703.0,317.0,340.0,9.0,9.0,22572.62,293678.31,,409.26,926.43
2024-07-24,PROD-0167,Cosmetics,Warehouse-North,Supplier-A,550.0,396.0,429.0,11.0,3.0,17928.94,127765.44,415.0,228.05,322.64
2024-09-11,PROD-0019,Cosmetics,Warehouse-West,Supplier-D,583.0,455.0,485.0,13.0,1.0,35016.14,425880.0,442.0,412.78,936.0
2023-06-02,PROD-0091,Cosmetics,Warehouse-Central,Supplier-A,430.0,214.0,232.0,15.0,4.0,9112.22,125384.74,229.0,344.86,585.91
2024-08-16,PROD-0229,Electronics,Warehouse-East,Supplier-D,750.0,411.0,420.0,17.0,1.0,12630.28,183326.55,392.0,205.1,446.05
2023-04-15,PROD-0202,Cosmetics,Warehouse-South,Supplier-C,818.0,265.0,,,3.0,41598.17,282927.25,314.0,457.08,1067.65
2024-10-28,PROD-0117,Electronics,Warehouse-South,Supplier-C,604.0,165.0,137.0,16.0,8.0,29655.74,128294.1,209.0,410.91,777.54
2023-11-07,PROD-0045,Furniture,Warehouse-South,Supplier-E,356.0,212.0,243.0,17.0,9.0,15011.44,178376.8,245.0,365.94,841.4
2023-04-17,PROD-0146,Toys,Warehouse-West,Supplier-F,610.0,428.0,470.0,6.0,2.0,11313.31,163166.44,448.0,195.2,381.23
2023-03-04,PROD-0023,Apparel,Warehouse-East,Supplier-B,559.0,159.0,185.0,4.0,1.0,15002.38,59698.14,145.0,265.28,375.46
2023-07-15,PROD-0165,Apparel,Warehouse-North,Supplier-D,192.0,46.0,35.0,19.0,2.0,,19052.28,36.0,320.27,414.18
2024-07-29,PROD-0069,Furniture,Warehouse-South,Supplier-C,687.0,439.0,484.0,6.0,1.0,2617.9,61754.13,448.0,57.1,140.67
2024-01-11,PROD-0088,Electronics,Warehouse-East,Supplier-C,578.0,74.0,88.0,4.0,6.0,24473.98,58751.56,59.0,463.19,793.94
2023-05-05,PROD-0143,Furniture,Warehouse-Central,Supplier-C,541.0,425.0,431.0,10.0,5.0,12239.66,253924.75,433.0,239.63,597.47
2023-03-18,PROD-0059,Grocery,Warehouse-West,Supplier-C,912.0,108.0,99.0,4.0,5.0,7812.81,16719.48,140.0,81.3,154.81
2024-01-14,PROD-0087,Pharmaceuticals,Warehouse-East,Supplier-B,898.0,553.0,554.0,13.0,3.0,8386.45,106657.11,553.0,92.7,192.87
2023-10-27,PROD-0139,Toys,Warehouse-West,Supplier-A,498.0,384.0,416.0,3.0,2.0,11092.42,236359.68,387.0,247.0,615.52
2023-06-14,PROD-0231,Pharmaceuticals,Warehouse-Central,Supplier-B,519.0,283.0,257.0,17.0,5.0,10341.48,190091.1,273.0,273.8,671.7
2024-11-15,PROD-0047,Cosmetics,Warehouse-West,Supplier-B,245.0,148.0,128.0,7.0,5.0,7566.98,137893.08,139.0,398.13,931.71
2024-08-04,PROD-0017,Furniture,Warehouse-East,Supplier-F,146.0,25.0,42.0,12.0,4.0,6874.16,18249.0,37.0,432.46,729.96
2023-08-04,PROD-0151,Grocery,Warehouse-East,Supplier-C,714.0,498.0,548.0,19.0,5.0,31783.2,555867.6,481.0,490.47,1116.2
2023-12-31,PROD-0163,Cosmetics,Warehouse-North,Supplier-E,839.0,115.0,129.0,17.0,1.0,49586.45,62508.25,132.0,424.25,543.55
2023-11-19,PROD-0187,Apparel,Warehouse-Central,Supplier-D,12.0,6.0,55.0,18.0,6.0,506.82,4352.88,27.0,345.42,725.48
2023-11-16,PROD-0126,Cosmetics,Warehouse-Central,Supplier-B,975.0,203.0,238.0,9.0,8.0,36891.34,166632.55,217.0,367.86,820.85
2023-01-19,PROD-0114,Pharmaceuticals,Warehouse-South,Supplier-F,112.0,70.0,69.0,7.0,3.0,5532.43,56049.7,86.0,370.25,800.71
2023-05-21,PROD-0232,Furniture,Warehouse-Central,Supplier-F,187.0,127.0,,,4.0,3973.0,76733.4,140.0,351.52,604.2
2024-01-19,PROD-0004,Toys,Warehouse-East,Supplier-E,354.0,71.0,43.0,14.0,2.0,170.4,1324.86,116.0,8.01,18.66
2024-10-18,PROD-0119,Cosmetics,Warehouse-South,Supplier-A,745.0,379.0,364.0,6.0,2.0,2763.88,24665.32,392.0,41.09,65.08
2023-10-22,PROD-0195,Toys,Warehouse-East,Supplier-F,629.0,220.0,242.0,7.0,1.0,12520.82,75726.2,218.0,276.75,344.21
2023-02-22,PROD-0019,Cosmetics,Warehouse-North,Supplier-D,280.0,213.0,213.0,17.0,7.0,6752.57,106140.03,246.0,254.03,498.31
2024-07-17,PROD-0148,Grocery,Warehouse-South,Supplier-F,13.0,1.0,0.0,14.0,4.0,159.26,299.66,0.0,155.08,299.66
2023-07-24,PROD-0059,Grocery,Warehouse-South,Supplier-C,11.0,6.0,6.0,14.0,2.0,88.53,543.18,34.0,71.25,90.53
2024-08-13,PROD-0185,Electronics,Warehouse-North,Supplier-D,860.0,153.0,140.0,6.0,1.0,4150.05,6641.73,201.0,36.03,43.41
2023-06-06,PROD-0156,Apparel,Warehouse-East,Supplier-E,632.0,64.0,52.0,9.0,2.0,13042.65,24177.28,56.0,160.11,377.77
2023-03-24,PROD-0177,Grocery,Warehouse-West,Supplier-D,690.0,420.0,406.0,1.0,9.0,12299.04,210336.0,420.0,353.41,500.8
2023-08-23,PROD-0013,Grocery,Warehouse-Central,Supplier-C,928.0,535.0,515.0,17.0,4.0,26125.14,252322.05,526.0,352.76,471.63
2023-10-20,PROD-0042,Toys,Warehouse-North,Supplier-C,100.0,47.0,44.0,9.0,3.0,82074.5,731056.7999999999,39.0,231.56,388.86
2023-07-29,PROD-0229,Electronics,Warehouse-Central,Supplier-D,99.0,30.0,1.0,16.0,9.0,3180.2,23235.0,54.0,330.39,774.5
2023-06-11,PROD-0137,Electronics,Warehouse-West,Supplier-D,273.0,2.0,0.0,6.0,5.0,9057.51,1338.5,2.0,342.69,669.25
2023-09-09,PROD-0235,Furniture,Warehouse-East,Supplier-B,524.0,312.0,330.0,10.0,5.0,9619.34,52284.96,328.0,137.46,167.58
2023-04-12,PROD-0024,Cosmetics,Warehouse-South,Supplier-D,981.0,397.0,376.0,3.0,9.0,30088.08,348740.68,400.0,369.42,878.44
2024-06-24,PROD-0171,Cosmetics,Warehouse-North,Supplier-F,739.0,377.0,406.0,6.0,1.0,15004.36,132470.26,414.0,159.37,351.38
2024-05-16,PROD-0181,Automotive,Warehouse-South,Supplier-A,698.0,174.0,,,6.0,12811.4,63111.54,208.0,220.58,362.71
2024-06-02,PROD-0244,Electronics,Warehouse-North,Supplier-B,637.0,11.0,0.0,16.0,5.0,30519.51,8226.68,22.0,325.0,747.88
2023-11-27,PROD-0008,Automotive,Warehouse-North,Supplier-C,982.0,728.0,769.0,13.0,6.0,11049.09,124269.6,736.0,80.4,170.7
2024-09-01,PROD-0226,Apparel,Warehouse-West,Supplier-F,204.0,78.0,134.0,12.0,4.0,14100.96,82990.44,107.0,479.11,1063.98
2023-11-27,PROD-0143,Furniture,Warehouse-West,Supplier-C,277.0,16.0,44.0,12.0,7.0,2322.49,2648.16,40.0,74.7,165.51
2023-12-05,PROD-0011,Grocery,Warehouse-Central,Supplier-E,692.0,455.0,492.0,15.0,1.0,17251.09,126244.3,494.0,175.87,277.46
2024-07-22,PROD-0047,Cosmetics,Warehouse-North,Supplier-B,685.0,241.0,236.0,17.0,2.0,687.92,3812.62,274.0,8.88,15.82
2024-11-03,PROD-0178,Grocery,Warehouse-East,Supplier-A,737.0,14.0,44.0,14.0,5.0,32888.04,9572.78,39.0,312.35,683.77
2023-08-11,PROD-0222,Grocery,Warehouse-East,Supplier-E,989.0,517.0,494.0,12.0,1.0,10765.22,70973.76,524.0,72.81,137.28
2024-05-06,PROD-0070,Pharmaceuticals,Warehouse-North,Supplier-D,271.0,67.0,84.0,12.0,5.0,6558.63,19202.2,72.0,221.31,286.6
2024-01-25,PROD-0004,Toys,Warehouse-West,Supplier-E,882.0,570.0,556.0,11.0,5.0,61679.55,464789.4,557.0,476.68,815.42
2024-04-22,PROD-0096,Pharmaceuticals,Warehouse-West,Supplier-A,494.0,93.0,127.0,11.0,7.0,28259.27,79888.86,116.0,391.77,859.02
2023-05-17,PROD-0165,Apparel,Warehouse-South,Supplier-D,547.0,100.0,97.0,10.0,5.0,5165.57,26462.0,127.0,114.93,264.62
2024-08-25,PROD-0022,Automotive,Warehouse-Central,Supplier-A,154.0,120.0,156.0,12.0,4.0,2046.35,42542.4,,148.0,354.52
2024-11-02,PROD-0089,Furniture,Warehouse-Central,Supplier-D,326.0,240.0,276.0,3.0,3.0,16704.17,190008.0,237.0,475.71,791.7
2024-11-15,PROD-0116,Furniture,Warehouse-Central,Supplier-F,979.0,692.0,743.0,4.0,1.0,8395.66,205399.44,681.0,124.0,296.82
2023-11-11,PROD-0203,Toys,Warehouse-North,Supplier-B,104.0,4.0,38.0,17.0,6.0,3532.2,4228.68,52.0,434.05,1057.17
2023-09-13,PROD-0139,Toys,Warehouse-East,Supplier-A,660.0,98.0,143.0,19.0,3.0,4677.06,17732.12,103.0,76.19,180.94
2024-07-05,PROD-0133,Electronics,Warehouse-Central,Supplier-D,461.0,131.0,123.0,10.0,4.0,8163.02,64797.84,151.0,251.28,494.64
2024-01-03,PROD-0147,Grocery,Warehouse-West,Supplier-F,493.0,323.0,307.0,3.0,5.0,6826.51,170976.82,365.0,232.7,529.34
2023-07-08,PROD-0164,Furniture,Warehouse-South,Supplier-C,988.0,535.0,528.0,10.0,4.0,10880.42,81394.9,537.0,80.04,152.14
2024-08-03,PROD-0095,Pharmaceuticals,Warehouse-Central,Supplier-B,829.0,508.0,537.0,6.0,5.0,21078.85,270052.8,548.0,362.95,531.6
2023-07-31,PROD-0003,Automotive,Warehouse-East,Supplier-D,341.0,37.0,42.0,15.0,9.0,13370.26,25060.84,78.0,424.97,677.32
2024-06-20,PROD-0112,Toys,Warehouse-East,Supplier-A,946.0,205.0,231.0,16.0,6.0,14030.37,92467.3,238.0,205.85,451.06
2024-10-22,PROD-0200,Grocery,Warehouse-North,Supplier-F,271.0,58.0,58.0,10.0,2.0,,55344.18,47.0,391.41,954.21
2024-12-26,PROD-0249,Electronics,Warehouse-North,Supplier-E,835.0,559.0,,,9.0,6136.04,85828.86,601.0,69.32,153.54
2024-12-29,PROD-0051,Toys,Warehouse-West,Supplier-C,80.0,14.0,22.0,6.0,1.0,327.12,2111.34,50.0,65.41,150.81
2024-08-15,PROD-0162,Electronics,Warehouse-East,Supplier-D,680.0,476.0,518.0,13.0,6.0,17205.36,188453.16,518.0,171.13,395.91
2024-07-14,PROD-0076,Apparel,Warehouse-Central,Supplier-D,182.0,,114.0,3.0,4.0,8855.77,42877.44,86.0,394.17,669.96
2024-02-23,PROD-0232,Furniture,Warehouse-South,Supplier-F,800.0,269.0,272.0,4.0,8.0,37291.59,181870.9,297.0,353.91,676.1
2023-06-17,PROD-0083,Automotive,Warehouse-Central,Supplier-A,192.0,26.0,75.0,6.0,8.0,2339.51,4675.32,48.0,93.73,179.82
2024-04-02,PROD-0089,Furniture,Warehouse-West,Supplier-D,94.0,67.0,80.0,2.0,8.0,3851.56,35419.55,102.0,409.12,528.65
2024-01-10,PROD-0195,Toys,Warehouse-South,Supplier-F,783.0,594.0,614.0,18.0,4.0,14632.21,384906.06,626.0,338.64,647.99
2023-11-27,PROD-0133,Electronics,Warehouse-East,Supplier-D,139.0,16.0,0.0,1.0,5.0,4622.94,7582.4,54.0,367.69,473.9
2023-02-02,PROD-0062,Toys,Warehouse-South,Supplier-D,879.0,,476.0,5.0,2.0,8264.65,128924.72,521.0,106.67,264.19
2024-01-26,PROD-0079,Toys,Warehouse-East,Supplier-B,127.0,53.0,42.0,18.0,9.0,3533.59,48703.82,49.0,490.28,918.94
2023-11-18,PROD-0006,Cosmetics,Warehouse-South,Supplier-C,324.0,168.0,206.0,18.0,4.0,5876.32,61797.12,150.0,214.25,367.84
2023-04-08,PROD-0089,Furniture,Warehouse-East,Supplier-D,,1.0,0.0,10.0,6.0,11066.94,629.79,9.0,484.43,629.79
2024-05-09,PROD-0230,Automotive,Warehouse-West,Supplier-B,986.0,552.0,575.0,12.0,3.0,35525.33,267996.0,,313.71,485.5
2023-05-14,PROD-0207,Cosmetics,Warehouse-East,Supplier-A,777.0,72.0,89.0,6.0,9.0,,22968.0,119.0,265.25,319.0
2023-03-06,PROD-0083,Automotive,Warehouse-South,Supplier-A,984.0,265.0,287.0,15.0,6.0,23424.56,274407.5,274.0,469.83,1035.5
2023-01-25,PROD-0237,Pharmaceuticals,Warehouse-West,Supplier-E,448.0,300.0,337.0,7.0,1.0,17626.22,121884.0,325.0,273.29,406.28
2024-09-09,PROD-0160,Furniture,Warehouse-North,Supplier-A,841.0,369.0,365.0,18.0,3.0,21895.69,369833.94,363.0,445.58,1002.26
2024-10-05,PROD-0093,Apparel,Warehouse-East,Supplier-D,72.0,26.0,21.0,19.0,8.0,892.74,6380.14,55.0,118.44,245.39
2023-07-31,PROD-0237,Pharmaceuticals,Warehouse-North,Supplier-E,756.0,150.0,171.0,15.0,1.0,6475.87,25368.0,169.0,111.13,169.12
2023-07-22,PROD-0061,Grocery,Warehouse-South,Supplier-A,962.0,,315.0,11.0,2.0,15165.31,139222.4,311.0,189.24,444.8
2023-06-13,PROD-0187,Apparel,Warehouse-Central,Supplier-D,503.0,173.0,145.0,10.0,6.0,23208.87,121089.62,,372.73,699.94
2024-05-08,PROD-0234,Furniture,Warehouse-North,Supplier-A,72.0,5.0,63.0,7.0,1.0,4414.96,5021.1,40.0,433.27,1004.22
2023-07-06,PROD-0085,Toys,Warehouse-South,Supplier-B,444.0,57.0,86.0,6.0,8.0,11433.76,30870.63,54.0,224.06,541.59
2023-03-04,PROD-0150,Cosmetics,Warehouse-East,Supplier-E,697.0,184.0,230.0,4.0,6.0,9838.68,85852.56,231.0,253.8,466.59
2023-07-26,PROD-0129,Furniture,Warehouse-East,Supplier-E,973.0,753.0,723.0,6.0,6.0,5971.47,101045.07,753.0,60.38,134.19
2023-08-30,PROD-0199,Automotive,Warehouse-East,Supplier-B,620.0,302.0,355.0,19.0,3.0,12720.03,292976.24,308.0,403.89,970.12
2023-11-08,PROD-0234,Furniture,Warehouse-North,Supplier-A,276.0,,92.0,13.0,7.0,4045.58,14926.8,88.0,111.95,248.78
2023-12-28,PROD-0058,Electronics,Warehouse-North,Supplier-F,880.0,212.0,242.0,9.0,6.0,24621.85,85860.0,196.0,278.92,405.0
2024-03-01,PROD-0087,Pharmaceuticals,Warehouse-North,Supplier-B,75.0,22.0,71.0,3.0,9.0,69.01,456.94,14.0,11.56,20.77
2024-11-02,PROD-0046,Furniture,Warehouse-West,Supplier-D,494.0,111.0,103.0,13.0,1.0,25020.81,78019.68,108.0,371.61,702.88
2024-08-28,PROD-0150,Cosmetics,Warehouse-North,Supplier-E,413.0,208.0,209.0,10.0,3.0,4394.65,34638.24,223.0,124.56,166.53
2024-11-04,PROD-0201,Toys,Warehouse-South,Supplier-B,539.0,10.0,57.0,7.0,7.0,,2056.1,17.0,125.65,205.61
2024-10-25,PROD-0072,Apparel,Warehouse-East,Supplier-B,508.0,136.0,152.0,1.0,1.0,16577.37,78371.36,180.0,272.75,576.26
2023-12-20,PROD-0243,Furniture,Warehouse-Central,Supplier-D,757.0,92.0,109.0,15.0,1.0,27162.07,40789.12,97.0,250.37,443.36
2023-01-17,PROD-0071,Apparel,Warehouse-Central,Supplier-C,324.0,6.0,33.0,17.0,7.0,3567.96,2844.54,10.0,212.54,474.09
2023-09-08,PROD-0131,Furniture,Warehouse-Central,Supplier-D,628.0,490.0,491.0,16.0,9.0,27594.32,391745.2,510.0,367.0,799.48
2024-05-13,PROD-0108,Furniture,Warehouse-East,Supplier-F,629.0,232.0,272.0,14.0,3.0,23396.2,174545.2,222.0,411.2,752.35
2024-11-23,PROD-0174,Furniture,Warehouse-North,Supplier-E,231.0,145.0,165.0,16.0,2.0,1213.81,9438.05,181.0,38.15,65.09
2023-10-19,PROD-0079,Toys,Warehouse-West,Supplier-B,115.0,56.0,74.0,13.0,2.0,2861.73,18848.48,99.0,190.86,336.58
2023-08-09,PROD-0123,Apparel,Warehouse-South,Supplier-B,732.0,322.0,374.0,3.0,6.0,29693.17,249662.7,305.0,365.97,775.35
2024-05-21,PROD-0060,Automotive,Warehouse-West,Supplier-A,842.0,121.0,120.0,11.0,2.0,27550.74,48560.93,161.0,332.53,401.33
2024-05-18,PROD-0207,Cosmetics,Warehouse-North,Supplier-A,931.0,135.0,177.0,5.0,7.0,,56010.15,178.0,340.35,414.89
2023-02-13,PROD-0029,Cosmetics,Warehouse-East,Supplier-A,582.0,91.0,69.0,6.0,1.0,8544.97,,106.0,132.82,234.18
2024-05-04,PROD-0229,Electronics,Warehouse-Central,Supplier-D,469.0,61.0,72.0,12.0,6.0,10014.65,17243.48,99.0,196.17,282.68
2024-01-21,PROD-0094,Pharmaceuticals,Warehouse-West,Supplier-A,,299.0,279.0,15.0,1.0,12107.29,156427.83,301.0,294.41,523.17
2024-10-19,PROD-0062,Toys,Warehouse-North,Supplier-D,383.0,61.0,68.0,15.0,3.0,20448.91,46483.22,85.0,469.84,762.02
2023-06-05,PROD-0149,Electronics,Warehouse-South,Supplier-F,621.0,268.0,264.0,4.0,7.0,9812.8,82345.68,251.0,135.99,307.26
2024-04-24,PROD-0023,Apparel,Warehouse-West,Supplier-B,868.0,339.0,384.0,1.0,8.0,1346.32,8610.6,339.0,20.42,25.4
2024-08-30,PROD-0163,Cosmetics,Warehouse-Central,Supplier-E,827.0,119.0,,,6.0,,48327.09,127.0,217.35,406.11
2024-03-30,PROD-0104,Furniture,Warehouse-Central,Supplier-C,229.0,145.0,116.0,8.0,,3773.25,55739.45,,290.47,384.41
2024-10-13,PROD-0043,Apparel,Warehouse-Central,Supplier-F,798.0,90.0,120.0,10.0,3.0,29516.48,56228.4,82.0,498.83,624.76
2024-04-03,PROD-0187,Apparel,Warehouse-Central,Supplier-D,498.0,303.0,307.0,6.0,8.0,19723.16,118891.14,340.0,313.75,392.38
2023-12-21,PROD-0003,Automotive,Warehouse-Central,Supplier-D,852.0,124.0,103.0,19.0,9.0,3813.45,10496.6,169.0,39.32,84.65
2023-03-15,PROD-0061,Grocery,Warehouse-East,Supplier-A,664.0,275.0,292.0,19.0,7.0,44073.92,210039.5,323.0,464.45,763.78
2023-07-10,PROD-0059,Grocery,Warehouse-Central,Supplier-C,562.0,148.0,129.0,18.0,4.0,23293.46,154568.24,141.0,431.22,1044.38
2024-12-15,PROD-0032,Electronics,Warehouse-East,Supplier-A,188.0,145.0,141.0,18.0,8.0,5911.07,126415.35,165.0,471.14,871.83
2024-07-24,PROD-0089,Furniture,Warehouse-North,Supplier-D,181.0,82.0,116.0,7.0,4.0,2674.5,21595.52,108.0,209.84,263.36
2024-12-21,PROD-0093,Apparel,Warehouse-South,Supplier-D,403.0,111.0,113.0,11.0,8.0,23690.74,84717.42,146.0,402.39,763.22
2023-03-31,PROD-0094,Pharmaceuticals,Warehouse-Central,Supplier-A,972.0,741.0,776.0,4.0,6.0,31195.88,361548.72,742.0,293.68,487.92
2024-10-21,PROD-0008,Automotive,Warehouse-Central,Supplier-C,295.0,217.0,216.0,17.0,4.0,17994.29,196862.4,203.0,441.08,907.2
2023-02-14,PROD-0187,Apparel,Warehouse-East,Supplier-D,180.0,87.0,129.0,3.0,3.0,499.53,3472.17,123.0,19.86,39.91
2023-09-21,PROD-0207,Cosmetics,Warehouse-Central,Supplier-A,733.0,365.0,354.0,7.0,5.0,47088.41,410979.05,373.0,487.79,1125.97
2024-05-08,PROD-0011,Grocery,Warehouse-South,Supplier-E,945.0,70.0,97.0,2.0,4.0,4408.11,2936.5,64.0,32.34,41.95
2024-04-29,PROD-0084,Cosmetics,Warehouse-East,Supplier-A,804.0,637.0,646.0,8.0,8.0,490.71,8714.16,680.0,9.31,13.68
2023-04-03,PROD-0094,Pharmaceuticals,Warehouse-West,Supplier-A,649.0,38.0,35.0,17.0,4.0,12363.54,18963.14,21.0,338.63,499.03
2023-08-11,PROD-0082,Furniture,Warehouse-South,Supplier-D,30.0,22.0,2.0,14.0,5.0,929.15,8485.4,25.0,241.86,385.7
2023-12-21,PROD-0172,Automotive,Warehouse-West,Supplier-E,445.0,342.0,328.0,1.0,7.0,19618.6,358504.92,374.0,492.2,1048.26
2023-07-03,PROD-0226,Apparel,Warehouse-North,Supplier-F,789.0,88.0,105.0,18.0,3.0,45553.91,63674.16,130.0,495.93,723.57
2024-05-17,PROD-0167,Cosmetics,Warehouse-Central,Supplier-A,848.0,31.0,9.0,8.0,4.0,1112.75,720.75,73.0,12.83,23.25
2024-03-03,PROD-0038,Electronics,Warehouse-East,Supplier-F,443.0,326.0,343.0,18.0,7.0,14236.08,213608.24,318.0,350.77,655.24
2023-08-17,PROD-0134,Automotive,Warehouse-East,Supplier-A,588.0,187.0,246.0,14.0,6.0,7350.83,37394.39,198.0,118.76,199.97
2023-07-06,PROD-0230,Automotive,Warehouse-West,Supplier-B,unknown,29.0,65.0,3.0,6.0,1690.37,28858.77,70.0,413.73,995.13
2023-07-04,PROD-0006,Cosmetics,Warehouse-East,Supplier-C,905.0,386.0,414.0,12.0,1.0,35556.14,231592.28,417.0,366.08,599.98
2023-12-11,PROD-0127,Apparel,Warehouse-North,Supplier-F,286.0,212.0,265.0,7.0,6.0,12116.13,158313.12,240.0,377.08,746.76
2023-10-03,PROD-0244,Electronics,Warehouse-Central,Supplier-B,336.0,57.0,98.0,18.0,7.0,3548.65,12844.38,95.0,149.27,225.34
2023-08-17,PROD-0241,Apparel,Warehouse-West,Supplier-F,472.0,188.0,173.0,2.0,6.0,11278.49,102360.36,180.0,217.84,544.47
2023-06-20,PROD-0213,Automotive,Warehouse-Central,Supplier-B,623.0,54.0,104.0,8.0,3.0,27198.21,31132.08,86.0,309.49,576.52
2024-04-15,PROD-0128,Electronics,Warehouse-West,Supplier-C,925.0,416.0,442.0,9.0,6.0,59726.95,451796.8,404.0,498.22,1086.05
2023-05-20,PROD-0225,Apparel,Warehouse-Central,Supplier-F,973.0,71.0,67.0,12.0,1.0,20927.5,27759.58,93.0,307.33,390.98
2023-09-30,PROD-0225,Apparel,Warehouse-South,Supplier-F,732.0,423.0,415.0,6.0,6.0,1434.58,36327.24,456.0,37.75,85.88
2024-12-12,PROD-0233,Furniture,Warehouse-North,Supplier-C,226.0,114.0,94.0,17.0,5.0,12693.84,132307.26,121.0,480.94,1160.59
2023-09-30,PROD-0006,Cosmetics,Warehouse-East,Supplier-C,183.0,27.0,62.0,6.0,7.0,5558.27,13491.09,55.0,301.82,499.67
2023-10-26,PROD-0164,Furniture,Warehouse-South,Supplier-C,268.0,51.0,78.0,17.0,9.0,4431.05,20122.56,86.0,176.71,394.56
